City;Product Type;Trip or Order Status;Request Time;Begin Trip Time;Begin Trip Lat;Begin Trip Lng;Begin Trip Address;Dropoff Time;Dropoff Lat;Dropoff Lng;Dropoff Address;Distance (miles);Fare Amount;Fare Currency
Rio de Janeiro;UberX;COMPLETED;2018-12-07 21:57:45 +0000 UTC;2018-12-07 22:06:24 +0000 UTC;0;0;Origem;2018-12-07 22:28:30 +0000 UTC;0;0;Destino;2.88;8.05;BRL
Rio de Janeiro;UberX;COMPLETED;2018-11-30 23:26:41 +0000 UTC;2018-11-30 23:41:45 +0000 UTC;0;0;Origem;2018-11-30 23:51:33 +0000 UTC;0;0;Destino;1.82;0.0;BRL
Rio de Janeiro;UberX;COMPLETED;2018-11-18 09:24:28 +0000 UTC;2018-11-18 09:29:55 +0000 UTC;0;0;Origem;2018-11-18 09:33:20 +0000 UTC;0;0;Destino;1.66;7.57;BRL
Rio de Janeiro;UberX;COMPLETED;2018-11-09 15:36:19 +0000 UTC;2018-11-09 15:51:01 +0000 UTC;0;0;Origem;2018-11-09 16:22:23 +0000 UTC;0;0;Destino;2.04;8.46;BRL
Rio de Janeiro;UberX;DRIVER_CANCELED;2018-11-09 15:32:25 +0000 UTC;2018-11-09 15:35:07 +0000 UTC;0;0;Origem;1970-01-01 00:00:00 +0000 UTC;0;0;Destino;0.0;0.0;BRL
Rio de Janeiro;UberX;CANCELED;2018-11-08 00:01:12 +0000 UTC;1970-01-01 00:00:00 +0000 UTC;0;0;Origem;1970-01-01 00:00:00 +0000 UTC;0;0;Destino;0.0;0.0;BRL
Rio de Janeiro;UberX;CANCELED;2018-11-07 23:59:23 +0000 UTC;1970-01-01 00:00:00 +0000 UTC;0;0;Origem;1970-01-01 00:00:00 +0000 UTC;0;0;Destino;0.0;0.0;BRL
Rio de Janeiro;UberX;CANCELED;2018-11-07 23:56:59 +0000 UTC;1970-01-01 00:00:00 +0000 UTC;0;0;Origem;1970-01-01 00:00:00 +0000 UTC;0;0;Destino;0.0;0.0;BRL
Rio de Janeiro;UberX;CANCELED;2018-11-07 23:54:08 +0000 UTC;1970-01-01 00:00:00 +0000 UTC;0;0;Origem;1970-01-01 00:00:00 +0000 UTC;0;0;Destino;0.0;0.0;BRL
Rio de Janeiro;UberX;COMPLETED;2018-11-04 19:05:47 +0000 UTC;2018-11-04 19:08:20 +0000 UTC;0;0;Origem;2018-11-04 19:32:33 +0000 UTC;0;0;Destino;12.64;31.51;BRL
