NOME_ATIVO,DATA_NEGOCIACAO,ANO,MES,DIA,ANOMES,VALOR_ABERTURA,VALOR_MAIOR_NEGOCIACAO,VALOR_MENOR_NEGOCIACAO,VALOR_FECHAMENTO,VALOR_FECHAMENTO_AJUSTADO,VOLUME_NEGOCIADO,DATA_EXTRACAO
PETR4.SA,2023-08-24,2023,08,24,2023-08,32.27000045776367,32.720001220703125,31.84000015258789,32.189998626708984,32.189998626708984,49332300,2023-09-07 01:29:17.225393
PETR4.SA,2023-08-25,2023,08,25,2023-08,32.380001068115234,32.470001220703125,31.799999237060547,31.96999931335449,31.96999931335449,34079000,2023-09-07 01:29:17.225393
PETR4.SA,2023-08-28,2023,08,28,2023-08,32.099998474121094,32.34000015258789,31.86000061035156,32.33000183105469,32.33000183105469,24956100,2023-09-07 01:29:17.225393
PETR4.SA,2023-08-29,2023,08,29,2023-08,32.400001525878906,32.5,31.989999771118164,32.400001525878906,32.400001525878906,40607500,2023-09-07 01:29:17.225393
PETR4.SA,2023-08-30,2023,08,30,2023-08,32.40999984741211,32.70000076293945,32.29999923706055,32.619998931884766,32.619998931884766,34637900,2023-09-07 01:29:17.225393
PETR4.SA,2023-08-31,2023,08,31,2023-08,32.709999084472656,32.790000915527344,31.8799991607666,31.940000534057617,31.940000534057617,48971500,2023-09-07 01:29:17.225393
VALE3.SA,2018-01-02,2018,01,02,2018-01,40.43999862670898,41.7400016784668,40.43999862670898,41.720001220703125,27.622018814086918,14156500,2023-09-07 01:29:18.064408
VALE3.SA,2018-01-03,2018,01,03,2018-01,41.83000183105469,41.880001068115234,41.29999923706055,41.470001220703125,27.45650291442871,12744200,2023-09-07 01:29:18.064408
VALE3.SA,2018-01-04,2018,01,04,2018-01,41.810001373291016,42.369998931884766,41.52000045776367,41.63999938964844,27.56904983520508,18433000,2023-09-07 01:29:18.064408
VALE3.SA,2018-01-05,2018,01,05,2018-01,41.56999969482422,42.290000915527344,41.310001373291016,42.290000915527344,27.999408721923828,15251300,2023-09-07 01:29:18.064408
VALE3.SA,2018-01-08,2018,01,08,2018-01,42.400001525878906,43.22999954223633,42.400001525878906,43.22999954223633,28.62175941467285,14542800,2023-09-07 01:29:18.064408
VALE3.SA,2018-01-09,2018,01,09,2018-01,43.58000183105469,43.75,42.93000030517578,43.06999969482422,28.51582717895508,15986200,2023-09-07 01:29:18.064408
VALE3.SA,2018-01-10,2018,01,10,2018-01,42.7400016784668,42.95000076293945,42.41999816894531,42.470001220703125,28.118579864501957,12149500,2023-09-07 01:29:18.064408
VALE3.SA,2018-01-11,2018,01,11,2018-01,42.59999847412109,43.29999923706055,42.59999847412109,43.29999923706055,28.66810607910156,10236300,2023-09-07 01:29:18.064408
VALE3.SA,2018-01-12,2018,01,12,2018-01,42.95000076293945,43.65999984741211,42.75,43.54999923706055,28.83362579345703,15014300,2023-09-07 01:29:18.064408
VALE3.SA,2018-01-15,2018,01,15,2018-01,43.5,43.720001220703125,43.27000045776367,43.470001220703125,28.780668258666992,7253400,2023-09-07 01:29:18.064408
VALE3.SA,2018-01-16,2018,01,16,2018-01,42.97999954223633,43.13999938964844,42.29999923706055,42.29999923706055,28.006027221679688,20121900,2023-09-07 01:29:18.064408
VALE3.SA,2018-01-17,2018,01,17,2018-01,42.400001525878906,43.220001220703125,42.36000061035156,43.150001525878906,28.568798065185547,16490700,2023-09-07 01:29:18.064408
VALE3.SA,2018-01-18,2018,01,18,2018-01,43.5,43.61000061035156,42.68000030517578,42.86000061035156,28.376789093017575,10772100,2023-09-07 01:29:18.064408
VALE3.SA,2018-01-19,2018,01,19,2018-01,43.20000076293945,43.400001525878906,42.59999847412109,42.880001068115234,28.390031814575195,11173100,2023-09-07 01:29:18.064408
VALE3.SA,2018-01-22,2018,01,22,2018-01,43.09999847412109,43.15999984741211,42.220001220703125,42.650001525878906,28.237754821777344,11580900,2023-09-07 01:29:18.064408
VALE3.SA,2018-01-23,2018,01,23,2018-01,41.9900016784668,42.11000061035156,40.810001373291016,40.93000030517578,27.098976135253903,22075600,2023-09-07 01:29:18.064408
VALE3.SA,2018-01-24,2018,01,24,2018-01,41.209999084472656,42.130001068115234,41.13999938964844,41.77999877929688,27.661739349365234,22096600,2023-09-07 01:29:18.064408
VALE3.SA,2018-01-25,2018,01,25,2018-01,41.77999877929688,41.77999877929688,41.77999877929688,41.77999877929688,27.661739349365234,0,2023-09-07 01:29:18.064408
VALE3.SA,2018-01-26,2018,01,26,2018-01,41.84999847412109,41.880001068115234,40.709999084472656,41.43000030517578,27.43001747131348,19259500,2023-09-07 01:29:18.064408
VALE3.SA,2018-01-29,2018,01,29,2018-01,41.09999847412109,42.2400016784668,41.040000915527344,41.88999938964844,27.73457145690918,16752900,2023-09-07 01:29:18.064408
VALE3.SA,2018-01-30,2018,01,30,2018-01,41.70000076293945,41.959999084472656,41.22999954223633,41.470001220703125,27.45650291442871,13180300,2023-09-07 01:29:18.064408
VALE3.SA,2018-01-31,2018,01,31,2018-01,41.75,42.68000030517578,41.45000076293945,41.45000076293945,27.443260192871094,22859700,2023-09-07 01:29:18.064408
VALE3.SA,2018-02-01,2018,02,01,2018-02,41.59999847412109,42.470001220703125,41.56999969482422,41.790000915527344,27.668363571166992,21949700,2023-09-07 01:29:18.064408
VALE3.SA,2018-02-02,2018,02,02,2018-02,41.650001525878906,41.650001525878906,40.75,40.79999923706055,27.012901306152344,17892300,2023-09-07 01:29:18.064408
VALE3.SA,2018-02-05,2018,02,05,2018-02,40.59999847412109,42.040000915527344,40.33000183105469,40.34999847412109,26.714967727661133,22452800,2023-09-07 01:29:18.064408
VALE3.SA,2018-02-06,2018,02,06,2018-02,40.0099983215332,42.470001220703125,39.93000030517578,42.470001220703125,28.118579864501957,26037000,2023-09-07 01:29:18.064408
VALE3.SA,2018-02-07,2018,02,07,2018-02,42.43000030517578,42.720001220703125,41.70000076293945,41.709999084472656,27.61540031433105,20560700,2023-09-07 01:29:18.064408
VALE3.SA,2018-02-08,2018,02,08,2018-02,41.68999862670898,42.130001068115234,41.06999969482422,41.59000015258789,27.53595542907715,18928800,2023-09-07 01:29:18.064408
VALE3.SA,2018-02-09,2018,02,09,2018-02,41.400001525878906,42.400001525878906,41.02999877929688,42.0,27.80740165710449,22760500,2023-09-07 01:29:18.064408
VALE3.SA,2018-02-14,2018,02,14,2018-02,43.400001525878906,44.54999923706055,43.2599983215332,44.5099983215332,29.469226837158203,25905800,2023-09-07 01:29:18.064408
VALE3.SA,2018-02-15,2018,02,15,2018-02,45.0099983215332,45.959999084472656,44.95000076293945,45.95000076293945,30.42262077331543,31043100,2023-09-07 01:29:18.064408
VALE3.SA,2018-02-16,2018,02,16,2018-02,45.81999969482422,46.18999862670898,45.470001220703125,46.02999877929688,30.4755859375,21107300,2023-09-07 01:29:18.064408
VALE3.SA,2018-02-19,2018,02,19,2018-02,46.09999847412109,46.79999923706055,45.959999084472656,46.45000076293945,30.753664016723636,12756100,2023-09-07 01:29:18.064408
VALE3.SA,2018-02-20,2018,02,20,2018-02,46.04999923706055,46.45000076293945,45.2400016784668,45.5099983215332,30.13130760192871,18417600,2023-09-07 01:29:18.064408
VALE3.SA,2018-02-21,2018,02,21,2018-02,45.5099983215332,45.959999084472656,44.709999084472656,44.79999923706055,29.661230087280277,24312600,2023-09-07 01:29:18.064408
VALE3.SA,2018-02-22,2018,02,22,2018-02,45.22999954223633,45.68000030517578,45.119998931884766,45.66999816894531,30.23723602294922,14081800,2023-09-07 01:29:18.064408
VALE3.SA,2018-02-23,2018,02,23,2018-02,46.0,46.40999984741211,45.650001525878906,46.08000183105469,30.50869369506836,17489800,2023-09-07 01:29:18.064408
VALE3.SA,2018-02-26,2018,02,26,2018-02,46.7400016784668,47.400001525878906,46.68999862670898,47.400001525878906,31.382640838623047,20374600,2023-09-07 01:29:18.064408
VALE3.SA,2018-02-27,2018,02,27,2018-02,47.470001220703125,47.59999847412109,46.709999084472656,47.33000183105469,31.33629035949707,15063400,2023-09-07 01:29:18.064408
VALE3.SA,2018-02-28,2018,02,28,2018-02,46.9900016784668,47.09000015258789,44.650001525878906,45.04999923706055,29.82674789428711,39459100,2023-09-07 01:29:18.064408
VALE3.SA,2018-03-01,2018,03,01,2018-03,45.209999084472656,45.630001068115234,43.970001220703125,44.45000076293945,29.429502487182617,25776000,2023-09-07 01:29:18.064408
VALE3.SA,2018-03-02,2018,03,02,2018-03,43.79999923706055,43.880001068115234,42.7400016784668,43.75,28.966039657592773,25236200,2023-09-07 01:29:18.064408
VALE3.SA,2018-03-05,2018,03,05,2018-03,43.47999954223633,43.93999862670898,42.880001068115234,43.70000076293945,28.932945251464844,16100600,2023-09-07 01:29:18.064408
VALE3.SA,2018-03-06,2018,03,06,2018-03,44.5,44.91999816894531,43.41999816894531,43.4900016784668,28.793909072875977,22342000,2023-09-07 01:29:18.064408
VALE3.SA,2018-03-07,2018,03,07,2018-03,42.5099983215332,43.02000045776367,42.20000076293945,42.84999847412109,28.692462921142575,19334700,2023-09-07 01:29:18.064408
VALE3.SA,2018-03-08,2018,03,08,2018-03,42.68000030517578,42.790000915527344,41.25,41.459999084472656,27.761716842651367,19983100,2023-09-07 01:29:18.064408
VALE3.SA,2018-03-09,2018,03,09,2018-03,40.970001220703125,42.27000045776367,40.5099983215332,42.09999847412109,28.19025993347168,21077800,2023-09-07 01:29:18.064408
VALE3.SA,2018-03-12,2018,03,12,2018-03,42.290000915527344,42.630001068115234,41.93999862670898,42.459999084472656,28.431324005126957,11838200,2023-09-07 01:29:18.064408
VALE3.SA,2018-03-13,2018,03,13,2018-03,42.7400016784668,42.79999923706055,42.04999923706055,42.130001068115234,28.210351943969727,13838900,2023-09-07 01:29:18.064408
VALE3.SA,2018-03-14,2018,03,14,2018-03,42.84999847412109,43.34000015258789,42.56999969482422,42.59999847412109,28.525066375732425,17936000,2023-09-07 01:29:18.064408
VALE3.SA,2018-03-15,2018,03,15,2018-03,42.70000076293945,42.81999969482422,42.130001068115234,42.400001525878906,28.39114570617676,16039100,2023-09-07 01:29:18.064408
VALE3.SA,2018-03-16,2018,03,16,2018-03,42.400001525878906,42.59999847412109,42.04999923706055,42.29999923706055,28.324182510375977,26802000,2023-09-07 01:29:18.064408
VALE3.SA,2018-03-19,2018,03,19,2018-03,41.52000045776367,41.52000045776367,40.66999816894531,41.09999847412109,27.520660400390625,21861500,2023-09-07 01:29:18.064408
VALE3.SA,2018-03-20,2018,03,20,2018-03,41.09999847412109,41.91999816894531,40.93000030517578,41.59999847412109,27.85545921325684,9322500,2023-09-07 01:29:18.064408
VALE3.SA,2018-03-21,2018,03,21,2018-03,41.75,42.68999862670898,41.43000030517578,42.5,28.45810317993164,19798000,2023-09-07 01:29:18.064408
VALE3.SA,2018-03-22,2018,03,22,2018-03,41.93999862670898,42.25,41.619998931884766,41.93000030517578,28.076435089111328,15229500,2023-09-07 01:29:18.064408
VALE3.SA,2018-03-23,2018,03,23,2018-03,41.2400016784668,42.20000076293945,41.0099983215332,41.59999847412109,27.85545921325684,14983200,2023-09-07 01:29:18.064408
VALE3.SA,2018-03-26,2018,03,26,2018-03,42.0,42.380001068115234,41.61000061035156,42.0,28.1233024597168,9850900,2023-09-07 01:29:18.064408
VALE3.SA,2018-03-27,2018,03,27,2018-03,42.38999938964844,42.38999938964844,40.720001220703125,40.86000061035156,27.359952926635746,11659800,2023-09-07 01:29:18.064408
VALE3.SA,2018-03-28,2018,03,28,2018-03,40.61000061035156,41.70000076293945,40.060001373291016,41.540000915527344,27.81528854370117,19038400,2023-09-07 01:29:18.064408
VALE3.SA,2018-03-29,2018,03,29,2018-03,41.869998931884766,42.75,41.7400016784668,42.209999084472656,28.263917922973636,20347700,2023-09-07 01:29:18.064408
VALE3.SA,2018-04-02,2018,04,02,2018-04,42.31999969482422,43.470001220703125,42.31999969482422,43.0,28.79290580749512,18944000,2023-09-07 01:29:18.064408
VALE3.SA,2018-04-03,2018,04,03,2018-04,43.400001525878906,43.54999923706055,42.43999862670898,42.869998931884766,28.705860137939453,13693900,2023-09-07 01:29:18.064408
VALE3.SA,2018-04-04,2018,04,04,2018-04,41.79999923706055,42.59999847412109,41.59000015258789,42.54999923706055,28.491588592529297,12440000,2023-09-07 01:29:18.064408
VALE3.SA,2018-04-05,2018,04,05,2018-04,43.310001373291016,43.68999862670898,43.02999877929688,43.25,28.96030616760254,14686600,2023-09-07 01:29:18.064408
VALE3.SA,2018-04-06,2018,04,06,2018-04,42.90999984741211,43.09999847412109,42.25,42.7400016784668,28.618810653686523,11282700,2023-09-07 01:29:18.064408
VALE3.SA,2018-04-09,2018,04,09,2018-04,43.06999969482422,43.22999954223633,42.209999084472656,42.95000076293945,28.75942611694336,11918100,2023-09-07 01:29:18.064408
VALE3.SA,2018-04-10,2018,04,10,2018-04,43.79999923706055,44.84000015258789,43.66999816894531,44.84000015258789,30.02497291564941,22479700,2023-09-07 01:29:18.064408
VALE3.SA,2018-04-11,2018,04,11,2018-04,44.560001373291016,45.060001373291016,44.220001220703125,44.63999938964844,29.891056060791016,17709600,2023-09-07 01:29:18.064408
VALE3.SA,2018-04-12,2018,04,12,2018-04,44.41999816894531,44.86000061035156,44.31999969482422,44.810001373291016,30.004886627197266,9812400,2023-09-07 01:29:18.064408
VALE3.SA,2018-04-13,2018,04,13,2018-04,44.84999847412109,45.16999816894531,44.59999847412109,44.97999954223633,30.11871719360352,15483300,2023-09-07 01:29:18.064408
VALE3.SA,2018-04-16,2018,04,16,2018-04,44.61000061035156,44.84999847412109,44.310001373291016,44.540000915527344,29.824094772338867,11434200,2023-09-07 01:29:18.064408
VALE3.SA,2018-04-17,2018,04,17,2018-04,44.59999847412109,46.0,44.560001373291016,45.93000030517578,30.75483703613281,13348000,2023-09-07 01:29:18.064408
VALE3.SA,2018-04-18,2018,04,18,2018-04,47.0,48.08000183105469,46.84999847412109,47.47999954223633,31.792724609375,27655600,2023-09-07 01:29:18.064408
VALE3.SA,2018-04-19,2018,04,19,2018-04,47.77999877929688,48.16999816894531,47.400001525878906,47.83000183105469,32.0270881652832,16092700,2023-09-07 01:29:18.064408
VALE3.SA,2018-04-20,2018,04,20,2018-04,47.7599983215332,47.900001525878906,47.33000183105469,47.630001068115234,31.893165588378903,10188600,2023-09-07 01:29:18.064408
VALE3.SA,2018-04-23,2018,04,23,2018-04,47.220001220703125,47.97999954223633,47.060001373291016,47.5,31.806114196777344,11785300,2023-09-07 01:29:18.064408
VALE3.SA,2018-04-24,2018,04,24,2018-04,47.70000076293945,48.59000015258789,47.70000076293945,48.310001373291016,32.34849548339844,15113400,2023-09-07 01:29:18.064408
VALE3.SA,2018-04-25,2018,04,25,2018-04,47.75,48.4900016784668,47.43999862670898,47.95000076293945,32.10743713378906,15525500,2023-09-07 01:29:18.064408
VALE3.SA,2018-04-26,2018,04,26,2018-04,47.70000076293945,49.0,47.619998931884766,48.70000076293945,32.60963439941406,13273500,2023-09-07 01:29:18.064408
VALE3.SA,2018-04-27,2018,04,27,2018-04,48.900001525878906,49.150001525878906,47.86000061035156,48.34999847412109,32.37527847290039,14624200,2023-09-07 01:29:18.064408
VALE3.SA,2018-04-30,2018,04,30,2018-04,48.2599983215332,48.83000183105469,48.150001525878906,48.66999816894531,32.58955001831055,8464400,2023-09-07 01:29:18.064408
VALE3.SA,2018-05-02,2018,05,02,2018-05,48.5,49.31999969482422,48.41999816894531,48.709999084472656,32.6163330078125,16526500,2023-09-07 01:29:18.064408
VALE3.SA,2018-05-03,2018,05,03,2018-05,48.810001373291016,49.33000183105469,48.58000183105469,49.09000015258789,32.87078857421875,14025900,2023-09-07 01:29:18.064408
VALE3.SA,2018-05-04,2018,05,04,2018-05,48.91999816894531,49.900001525878906,48.91999816894531,49.70000076293945,33.27924346923828,14861100,2023-09-07 01:29:18.064408
VALE3.SA,2018-05-07,2018,05,07,2018-05,49.720001220703125,50.040000915527344,49.11000061035156,49.2400016784668,32.971221923828125,15433900,2023-09-07 01:29:18.064408
VALE3.SA,2018-05-08,2018,05,08,2018-05,49.25,49.68000030517578,48.90999984741211,49.18999862670898,32.937740325927734,22420400,2023-09-07 01:29:18.064408
VALE3.SA,2018-05-09,2018,05,09,2018-05,49.41999816894531,50.41999816894531,49.33000183105469,50.25,33.64752578735352,16776100,2023-09-07 01:29:18.064408
VALE3.SA,2018-05-10,2018,05,10,2018-05,50.40999984741211,51.400001525878906,50.380001068115234,51.400001525878906,34.417564392089844,14314200,2023-09-07 01:29:18.064408
VALE3.SA,2018-05-11,2018,05,11,2018-05,51.77000045776367,53.58000183105469,51.75,52.630001068115234,35.24117660522461,21432500,2023-09-07 01:29:18.064408
VALE3.SA,2018-05-14,2018,05,14,2018-05,53.08000183105469,54.400001525878906,53.0,54.27000045776367,36.33932495117188,15847800,2023-09-07 01:29:18.064408
VALE3.SA,2018-05-15,2018,05,15,2018-05,53.810001373291016,54.650001525878906,53.18000030517578,54.650001525878906,36.59377670288086,15954500,2023-09-07 01:29:18.064408
VALE3.SA,2018-05-16,2018,05,16,2018-05,55.33000183105469,56.0,55.13999938964844,55.900001525878906,37.430782318115234,20944200,2023-09-07 01:29:18.064408
VALE3.SA,2018-05-17,2018,05,17,2018-05,55.29999923706055,55.79999923706055,54.75,55.380001068115234,37.08258819580078,20241200,2023-09-07 01:29:18.064408
VALE3.SA,2018-05-18,2018,05,18,2018-05,54.70000076293945,55.5,53.45000076293945,54.77000045776367,36.674129486083984,22361100,2023-09-07 01:29:18.064408
VALE3.SA,2018-05-21,2018,05,21,2018-05,55.0099983215332,55.09999847412109,53.0,53.0,35.48892974853516,22608800,2023-09-07 01:29:18.064408
VALE3.SA,2018-05-22,2018,05,22,2018-05,52.869998931884766,53.060001373291016,51.869998931884766,52.34000015258789,35.046993255615234,20491700,2023-09-07 01:29:18.064408
VALE3.SA,2018-05-23,2018,05,23,2018-05,51.79999923706055,52.2400016784668,51.25,51.93999862670898,34.77915573120117,15703000,2023-09-07 01:29:18.064408
VALE3.SA,2018-05-24,2018,05,24,2018-05,51.31999969482422,53.0,51.2599983215332,52.459999084472656,35.127349853515625,14500200,2023-09-07 01:29:18.064408
VALE3.SA,2018-05-25,2018,05,25,2018-05,52.58000183105469,52.790000915527344,51.04999923706055,51.47999954223633,34.471134185791016,13141500,2023-09-07 01:29:18.064408
VALE3.SA,2018-05-28,2018,05,28,2018-05,50.900001525878906,52.459999084472656,50.709999084472656,51.06999969482422,34.19659423828125,13832600,2023-09-07 01:29:18.064408
VALE3.SA,2018-05-29,2018,05,29,2018-05,51.970001220703125,52.060001373291016,49.9900016784668,50.15999984741211,33.58726119995117,18697800,2023-09-07 01:29:18.064408
VALE3.SA,2018-05-30,2018,05,30,2018-05,50.209999084472656,51.34999847412109,49.70000076293945,50.630001068115234,33.90196990966797,25861400,2023-09-07 01:29:18.064408
VALE3.SA,2018-06-01,2018,06,01,2018-06,50.900001525878906,53.08000183105469,50.650001525878906,52.7599983215332,35.328224182128906,20424100,2023-09-07 01:29:18.064408
VALE3.SA,2018-06-04,2018,06,04,2018-06,53.18000030517578,53.45000076293945,51.7599983215332,52.52000045776367,35.167518615722656,13964100,2023-09-07 01:29:18.064408
VALE3.SA,2018-06-05,2018,06,05,2018-06,52.5,54.0,52.5,53.72999954223633,35.97773742675781,16988600,2023-09-07 01:29:18.064408
VALE3.SA,2018-06-06,2018,06,06,2018-06,54.5,56.22999954223633,54.4900016784668,56.06999969482422,37.54461288452149,26835500,2023-09-07 01:29:18.064408
VALE3.SA,2018-06-07,2018,06,07,2018-06,56.459999084472656,56.75,53.06999969482422,54.369998931884766,36.406288146972656,32389900,2023-09-07 01:29:18.064408
VALE3.SA,2018-06-08,2018,06,08,2018-06,53.9900016784668,53.9900016784668,50.65999984741211,50.88999938964844,34.07606887817383,30421100,2023-09-07 01:29:18.064408
VALE3.SA,2018-06-11,2018,06,11,2018-06,51.369998931884766,52.0,50.59000015258789,50.84999847412109,34.04928207397461,14362000,2023-09-07 01:29:18.064408
VALE3.SA,2018-06-12,2018,06,12,2018-06,50.5,52.36000061035156,50.15999984741211,51.70000076293945,34.61845016479492,18403200,2023-09-07 01:29:18.064408
VALE3.SA,2018-06-13,2018,06,13,2018-06,51.97999954223633,52.2400016784668,50.72999954223633,51.54999923706055,34.518009185791016,15599000,2023-09-07 01:29:18.064408
VALE3.SA,2018-06-14,2018,06,14,2018-06,51.869998931884766,51.88999938964844,50.75,51.709999084472656,34.62514114379883,18827200,2023-09-07 01:29:18.064408
VALE3.SA,2018-06-15,2018,06,15,2018-06,51.400001525878906,51.43999862670898,48.70000076293945,49.130001068115234,32.89756774902344,36611400,2023-09-07 01:29:18.064408
VALE3.SA,2018-06-18,2018,06,18,2018-06,48.619998931884766,49.290000915527344,47.86000061035156,49.209999084472656,32.951133728027344,20490400,2023-09-07 01:29:18.064408
VALE3.SA,2018-06-19,2018,06,19,2018-06,47.70000076293945,48.75,47.02999877929688,48.29999923706055,32.341796875,26764800,2023-09-07 01:29:18.064408
VALE3.SA,2018-06-20,2018,06,20,2018-06,49.04999923706055,49.08000183105469,48.06999969482422,48.810001373291016,32.68329620361328,14448400,2023-09-07 01:29:18.064408
VALE3.SA,2018-06-21,2018,06,21,2018-06,48.5099983215332,49.20000076293945,47.040000915527344,47.209999084472656,31.61193084716797,13952800,2023-09-07 01:29:18.064408
VALE3.SA,2018-06-22,2018,06,22,2018-06,48.150001525878906,48.470001220703125,47.47999954223633,48.0099983215332,32.147613525390625,9632500,2023-09-07 01:29:18.064408
VALE3.SA,2018-06-25,2018,06,25,2018-06,47.70000076293945,47.79999923706055,46.2599983215332,47.15999984741211,31.57845497131348,13800400,2023-09-07 01:29:18.064408
VALE3.SA,2018-06-26,2018,06,26,2018-06,47.5,48.34000015258789,46.630001068115234,48.34000015258789,32.36857986450195,15460100,2023-09-07 01:29:18.064408
VALE3.SA,2018-06-27,2018,06,27,2018-06,48.47999954223633,49.27999877929688,47.900001525878906,48.150001525878906,32.24135971069336,14471100,2023-09-07 01:29:18.064408
VALE3.SA,2018-06-28,2018,06,28,2018-06,47.84999847412109,49.43999862670898,47.5,49.06999969482422,32.85739517211914,16298400,2023-09-07 01:29:18.064408
VALE3.SA,2018-06-29,2018,06,29,2018-06,49.70000076293945,50.09999847412109,49.04999923706055,49.59000015258789,33.20558547973633,12248000,2023-09-07 01:29:18.064408
VALE3.SA,2018-07-02,2018,07,02,2018-07,48.88999938964844,49.18999862670898,48.52000045776367,48.7599983215332,32.649810791015625,8222800,2023-09-07 01:29:18.064408
VALE3.SA,2018-07-03,2018,07,03,2018-07,49.29999923706055,49.4900016784668,47.959999084472656,47.959999084472656,32.114131927490234,11486600,2023-09-07 01:29:18.064408
VALE3.SA,2018-07-04,2018,07,04,2018-07,48.16999816894531,48.369998931884766,47.59999847412109,48.02999877929688,32.1610107421875,6147000,2023-09-07 01:29:18.064408
VALE3.SA,2018-07-05,2018,07,05,2018-07,48.54999923706055,49.77000045776367,48.310001373291016,49.70000076293945,33.27924346923828,12179600,2023-09-07 01:29:18.064408
VALE3.SA,2018-07-06,2018,07,06,2018-07,49.790000915527344,50.43999862670898,49.38999938964844,50.34000015258789,33.70779037475586,8582200,2023-09-07 01:29:18.064408
VALE3.SA,2018-07-10,2018,07,10,2018-07,50.70000076293945,51.09999847412109,49.34999847412109,49.52999877929688,33.16541290283203,10935700,2023-09-07 01:29:18.064408
VALE3.SA,2018-07-11,2018,07,11,2018-07,48.5,49.09999847412109,48.45000076293945,48.86000061035156,32.71678161621094,12912600,2023-09-07 01:29:18.064408
VALE3.SA,2018-07-12,2018,07,12,2018-07,49.34999847412109,50.66999816894531,48.959999084472656,50.45000076293945,33.78144454956055,20765500,2023-09-07 01:29:18.064408
VALE3.SA,2018-07-13,2018,07,13,2018-07,50.59999847412109,50.88999938964844,49.93000030517578,50.310001373291016,33.68770217895508,15555400,2023-09-07 01:29:18.064408
VALE3.SA,2018-07-16,2018,07,16,2018-07,50.310001373291016,50.59999847412109,49.59999847412109,50.0,33.48012161254883,12550000,2023-09-07 01:29:18.064408
VALE3.SA,2018-07-17,2018,07,17,2018-07,50.130001068115234,51.02000045776367,49.70000076293945,50.70000076293945,33.9488410949707,11553600,2023-09-07 01:29:18.064408
VALE3.SA,2018-07-18,2018,07,18,2018-07,51.150001525878906,51.66999816894531,50.81999969482422,51.45000076293945,34.4510498046875,9762900,2023-09-07 01:29:18.064408
VALE3.SA,2018-07-19,2018,07,19,2018-07,50.709999084472656,50.75,49.060001373291016,49.43000030517578,33.09845352172852,20977000,2023-09-07 01:29:18.064408
VALE3.SA,2018-07-20,2018,07,20,2018-07,49.59000015258789,49.86000061035156,48.630001068115234,48.720001220703125,32.6230354309082,16788900,2023-09-07 01:29:18.064408
VALE3.SA,2018-07-23,2018,07,23,2018-07,49.08000183105469,50.130001068115234,48.52999877929688,49.59999847412109,33.212284088134766,8554600,2023-09-07 01:29:18.064408
VALE3.SA,2018-07-24,2018,07,24,2018-07,51.91999816894531,52.38999938964844,51.310001373291016,51.310001373291016,34.357303619384766,20910300,2023-09-07 01:29:18.064408
VALE3.SA,2018-07-25,2018,07,25,2018-07,51.459999084472656,51.75,50.7400016784668,51.75,34.65192413330078,15263700,2023-09-07 01:29:18.064408
VALE3.SA,2018-07-26,2018,07,26,2018-07,52.470001220703125,53.18000030517578,52.400001525878906,52.77999877929688,35.34161758422852,54299500,2023-09-07 01:29:18.064408
VALE3.SA,2018-07-27,2018,07,27,2018-07,53.47999954223633,53.66999816894531,53.25,53.45000076293945,35.790252685546875,21543400,2023-09-07 01:29:18.064408
VALE3.SA,2018-07-30,2018,07,30,2018-07,53.70000076293945,54.34999847412109,53.560001373291016,54.33000183105469,36.37950134277344,15527200,2023-09-07 01:29:18.064408
VALE3.SA,2018-07-31,2018,07,31,2018-07,54.20000076293945,54.97999954223633,54.04999923706055,54.84000015258789,36.72099685668945,15921000,2023-09-07 01:29:18.064408
VALE3.SA,2018-08-01,2018,08,01,2018-08,53.400001525878906,53.77000045776367,53.02000045776367,53.060001373291016,35.52911376953125,36906000,2023-09-07 01:29:18.064408
VALE3.SA,2018-08-02,2018,08,02,2018-08,52.09000015258789,53.09000015258789,51.5,52.84000015258789,35.38179397583008,19796400,2023-09-07 01:29:18.064408
VALE3.SA,2018-08-03,2018,08,03,2018-08,52.310001373291016,52.93999862670898,51.33000183105469,52.54999923706055,36.20183944702149,15607700,2023-09-07 01:29:18.064408
VALE3.SA,2018-08-06,2018,08,06,2018-08,52.09999847412109,52.90999984741211,52.0,52.400001525878906,36.09850311279297,11904900,2023-09-07 01:29:18.064408
VALE3.SA,2018-08-07,2018,08,07,2018-08,53.38999938964844,53.650001525878906,52.630001068115234,52.75,36.339622497558594,19065600,2023-09-07 01:29:18.064408
VALE3.SA,2018-08-08,2018,08,08,2018-08,53.29999923706055,53.33000183105469,52.2599983215332,52.400001525878906,36.09850311279297,13076000,2023-09-07 01:29:18.064408
VALE3.SA,2018-08-09,2018,08,09,2018-08,52.5,53.040000915527344,51.72999954223633,51.84000015258789,35.71271514892578,12752800,2023-09-07 01:29:18.064408
VALE3.SA,2018-08-10,2018,08,10,2018-08,51.40999984741211,51.90999984741211,50.720001220703125,51.709999084472656,35.6231575012207,14630800,2023-09-07 01:29:18.064408
VALE3.SA,2018-08-13,2018,08,13,2018-08,52.06999969482422,52.68999862670898,51.7400016784668,52.27999877929688,36.01583480834961,14720600,2023-09-07 01:29:18.064408
VALE3.SA,2018-08-14,2018,08,14,2018-08,52.09999847412109,52.90999984741211,51.77000045776367,52.7599983215332,36.34650039672852,17475600,2023-09-07 01:29:18.064408
