Date,Open,High,Low,Close,Adj Close,Volume
2022-01-03,79.0,79.97000122070312,78.0,78.0,67.60002136230469,18557200
2022-01-04,78.51000213623047,79.06999969482422,76.9000015258789,77.08000183105469,66.80268096923828,18178700
2022-01-05,77.37000274658203,78.68000030517578,77.12999725341797,77.80999755859375,67.43535614013672,22039000
2022-01-06,78.63999938964844,80.3499984741211,78.30999755859375,79.37999725341797,68.7960205078125,22044100
2022-01-07,80.4000015258789,84.0,79.79000091552734,84.0,72.80001068115234,35213100
2022-01-10,82.48999786376953,84.2699966430664,82.30000305175781,83.0,71.93335723876953,25056700
2022-01-11,83.4800033569336,85.1500015258789,83.30999755859375,84.58000183105469,73.30268859863281,28418800
2022-01-12,86.48999786376953,86.58000183105469,84.93000030517578,85.5,74.10002136230469,27335400
2022-01-13,84.83999633789062,85.2300033569336,83.69999694824219,84.19999694824219,72.97335815429688,23154200
2022-01-14,83.72000122070312,84.93000030517578,82.91000366210938,84.69000244140625,73.39801025390625,21183400
2022-01-17,84.0,84.5999984741211,84.0,84.25,73.01668548583984,9688500
2022-01-18,84.58000183105469,86.87999725341797,84.4800033569336,86.30999755859375,74.80201721191406,24080200
2022-01-19,88.4800033569336,89.0,87.87999725341797,88.20999908447266,76.44868469238281,29332500
2022-01-20,88.80000305175781,88.97000122070312,86.63999938964844,86.70999908447266,75.14868927001953,22748800
2022-01-21,86.47000122070312,86.7300033569336,84.33999633789062,84.91000366210938,73.58869171142578,32752300
2022-01-24,83.69999694824219,83.95999908447266,82.08000183105469,83.87000274658203,72.68736267089844,29040100
2022-01-25,84.05999755859375,85.05000305175781,83.05000305175781,84.05999755859375,72.85202026367188,22490500
2022-01-26,85.9000015258789,86.55999755859375,83.81999969482422,84.30000305175781,73.06002044677734,25806800
2022-01-27,85.0,85.45999908447266,83.2699966430664,84.48999786376953,73.22468566894531,20994900
2022-01-28,85.58000183105469,86.3499984741211,82.83000183105469,83.66000366210938,72.50535583496094,28453000
2022-01-31,82.94000244140625,82.94000244140625,80.87000274658203,80.87000274658203,70.08735656738281,31397700
2022-02-01,81.5,85.33000183105469,81.37000274658203,85.30999755859375,73.93534851074219,24131300
2022-02-02,85.5,86.29000091552734,84.72000122070312,85.79000091552734,74.35135650634766,17489000
2022-02-03,86.30000305175781,86.77999877929688,85.31999969482422,85.75,74.31668853759766,19179400
2022-02-04,85.75,88.16999816894531,85.55000305175781,88.0,76.26669311523438,24535400
2022-02-07,88.1500015258789,90.23999786376953,88.1500015258789,90.12999725341797,78.11268615722656,24915800
2022-02-08,90.44999694824219,91.4800033569336,89.5,91.38999938964844,79.2046890258789,26598600
2022-02-09,90.0,91.80000305175781,89.33000183105469,91.41000366210938,79.2220230102539,24815300
2022-02-10,92.44999694824219,94.4800033569336,92.02999877929688,93.87000274658203,81.3540267944336,47888900
2022-02-11,93.36000061035156,93.4000015258789,91.5999984741211,91.97000122070312,79.70735931396484,34555300
2022-02-14,91.11000061035156,92.16999816894531,90.81999969482422,91.56999969482422,79.36067962646484,22804400
2022-02-15,89.0199966430664,89.94000244140625,87.69999694824219,88.8499984741211,77.00335693359375,29624900
2022-02-16,89.44000244140625,90.62000274658203,89.0999984741211,89.5,77.56668853759766,20774700
2022-02-17,88.8499984741211,89.0,85.37000274658203,85.6500015258789,74.23001861572266,36259300
2022-02-18,86.44000244140625,87.02999877929688,85.43000030517578,85.83000183105469,74.38601684570312,22690600
2022-02-21,86.5999984741211,87.98999786376953,85.5,85.9000015258789,74.44668579101562,14561000
2022-02-22,86.69000244140625,87.4000015258789,85.80000305175781,87.38999938964844,75.73802185058594,23591200
2022-02-23,88.08999633789062,88.33999633789062,85.55000305175781,86.47000122070312,74.94068145751953,24413800
2022-02-24,84.62000274658203,88.04000091552734,83.7300033569336,87.54000091552734,75.8680191040039,37212500
2022-02-25,86.5199966430664,92.41000366210938,85.0999984741211,92.27999877929688,79.97601318359375,51028300
2022-03-02,98.97000122070312,99.69999694824219,97.05999755859375,99.6500015258789,86.36335754394531,42191500
2022-03-03,100.19999694824219,101.26000213623047,99.5,99.69999694824219,86.40668487548828,38621400
2022-03-04,98.68000030517578,102.08999633789062,98.12000274658203,101.97000122070312,88.37401580810547,30533200
2022-03-07,104.44000244140625,105.9000015258789,103.87000274658203,105.06999969482422,91.0606918334961,55305300
2022-03-08,106.98999786376953,107.11000061035156,99.72000122070312,100.45999908447266,87.06535339355469,53060200
2022-03-09,95.79000091552734,95.80000305175781,92.55999755859375,94.19000244140625,84.76972198486328,41051200
2022-03-10,94.5,97.30000305175781,94.08000183105469,97.30000305175781,87.56867980957031,33107000
2022-03-11,97.43000030517578,98.41000366210938,96.76000213623047,96.79000091552734,87.10968017578125,24321500
2022-03-14,94.9800033569336,95.19999694824219,91.25,91.5999984741211,82.43875122070312,37172800
2022-03-15,88.98999786376953,89.58000183105469,87.27999877929688,88.97000122070312,80.07179260253906,47128500
2022-03-16,91.88999938964844,93.87999725341797,89.30999755859375,91.12999725341797,82.01576232910156,37906100
2022-03-17,92.9000015258789,94.9800033569336,92.56999969482422,94.30000305175781,84.86872100830078,40663500
2022-03-18,95.41000366210938,96.08999633789062,93.80000305175781,96.08999633789062,86.47969055175781,46080900
2022-03-21,97.33000183105469,99.43000030517578,97.1500015258789,98.80999755859375,88.92765808105469,25374600
2022-03-22,98.51000213623047,98.95999908447266,96.19000244140625,96.5999984741211,86.93868255615234,29489800
2022-03-23,97.5,98.94000244140625,96.29000091552734,96.44999694824219,86.8036880493164,26309600
2022-03-24,96.19999694824219,97.5999984741211,95.30999755859375,96.91000366210938,87.21768188476562,23122800
2022-03-25,97.69999694824219,98.30000305175781,94.30000305175781,95.2300033569336,85.70570373535156,22505500
2022-03-28,95.69999694824219,96.33999633789062,93.61000061035156,95.33999633789062,85.80470275878906,16274200
2022-03-29,95.33999633789062,95.66000366210938,93.4000015258789,94.5199966430664,85.06671142578125,38228800
2022-03-30,96.31999969482422,97.11000061035156,95.2699966430664,95.87000274658203,86.28170013427734,22007500
2022-03-31,96.41999816894531,96.88999938964844,95.36000061035156,95.5999984741211,86.0386962890625,17981400
2022-04-01,96.77999877929688,97.5,96.06999969482422,96.95999908447266,87.26268005371094,22457700
2022-04-04,96.7699966430664,98.25,96.55000305175781,97.94000244140625,88.14466857910156,16914000
2022-04-05,97.36000061035156,97.77999877929688,94.81999969482422,95.11000061035156,85.59770965576172,25764400
2022-04-06,95.33000183105469,96.72000122070312,95.33000183105469,96.55000305175781,86.89368438720703,22615800
2022-04-07,95.5,97.69000244140625,95.13999938964844,97.12999725341797,87.4156723022461,19946600
2022-04-08,96.63999938964844,97.4000015258789,94.62000274658203,95.1500015258789,85.63370513916016,26887400
2022-04-11,93.80999755859375,94.70999908447266,92.91999816894531,94.0,84.59872436523438,16515800
2022-04-12,95.0999984741211,95.61000061035156,93.23999786376953,93.37000274658203,84.03173828125,16822600
2022-04-13,93.48999786376953,94.37999725341797,92.80999755859375,93.4000015258789,84.05873107910156,23674700
2022-04-14,93.30999755859375,94.0,91.36000061035156,92.08999633789062,82.87974548339844,24980700
2022-04-18,91.61000061035156,92.0,90.01000213623047,90.56999969482422,81.51176452636719,14812600
2022-04-19,89.69000244140625,89.69000244140625,86.83999633789062,87.68000030517578,78.91080474853516,34550900
2022-04-20,86.61000061035156,86.66999816894531,84.4000015258789,85.4000015258789,76.85884094238281,29635700
2022-04-22,83.25,83.4000015258789,80.08000183105469,80.44999694824219,72.40390014648438,39058200
2022-04-25,77.94000244140625,79.61000061035156,77.54000091552734,79.08000183105469,71.17092895507812,38943700
2022-04-26,79.08000183105469,79.31999969482422,77.8499984741211,78.0,70.19894409179688,37069400
2022-04-27,80.45999908447266,82.69999694824219,80.1500015258789,82.16999816894531,73.9518814086914,49408800
2022-04-28,85.0199966430664,85.55000305175781,80.83000183105469,84.19999694824219,75.77884674072266,56032800
2022-04-29,86.18000030517578,87.19999694824219,83.29000091552734,83.29000091552734,74.95986938476562,47492200
2022-05-02,83.16000366210938,83.19999694824219,80.63999938964844,82.91999816894531,74.62687683105469,31473600
2022-05-03,82.94999694824219,84.20999908447266,82.19000244140625,82.5,74.2488784790039,27364600
2022-05-04,81.93000030517578,82.18000030517578,79.8499984741211,81.80999755859375,73.62788391113281,34032200
2022-05-05,81.55000305175781,83.19999694824219,79.08000183105469,80.33000183105469,72.29590606689453,30906600
2022-05-06,79.19999694824219,80.9000015258789,78.25,79.76000213623047,71.78292083740234,25204100
2022-05-09,77.52999877929688,77.9800033569336,76.08000183105469,76.48999786376953,68.83995056152344,37050200
2022-05-10,76.2699966430664,76.94000244140625,74.87000274658203,75.54000091552734,67.98497009277344,31905000
2022-05-11,77.37000274658203,79.88999938964844,77.12000274658203,78.69000244140625,70.81993103027344,33933400
2022-05-12,77.05000305175781,77.9000015258789,75.87000274658203,77.9000015258789,70.10894012451172,27737200
2022-05-13,78.41999816894531,79.3499984741211,77.80000305175781,77.80999755859375,70.02794647216797,26086800
2022-05-16,78.68000030517578,80.63999938964844,78.5199966430664,80.13999938964844,72.12490844726562,23828800
2022-05-17,81.8499984741211,81.91999816894531,78.86000061035156,79.80000305175781,71.81892395019531,29305300
2022-05-18,78.70999908447266,79.25,77.41999816894531,77.77999877929688,70.00094604492188,30631700
2022-05-19,77.77999877929688,80.37999725341797,77.47000122070312,79.8499984741211,71.8639144897461,29984300
2022-05-20,82.01000213623047,82.45999908447266,80.58000183105469,81.26000213623047,73.13289642333984,38372000
2022-05-23,82.30000305175781,83.6500015258789,82.2699966430664,82.91999816894531,74.62687683105469,27632800
2022-05-24,81.81999969482422,84.08999633789062,81.0,84.04000091552734,75.63485717773438,35176800
2022-05-25,84.0,84.80000305175781,83.41000366210938,84.30000305175781,75.86885070800781,24607700
2022-05-26,84.16000366210938,84.6500015258789,83.0999984741211,84.25,75.8238525390625,27450600
